1775205760.6218681, 71.25, -642.95, 1, 1
1775205760.663051, 71.26, -643.16, 1, 1
1775205760.703605, 71.26, -643.53, 1, 1
1775205760.74466, 71.27, -644.02, 1, 1
1775205760.7856798, 71.28, -644.82, 1, 1
1775205760.826942, 71.32, -645.45, 1, 1
1775205760.867719, 71.34, -645.96, 1, 1
1775205760.908106, 71.37, -646.97, 1, 1
1775205760.949949, 71.29, -623.78, 1, 1
1775205760.9906619, 71.28, -609.42, 1, 1
1775205761.0316002, 71.58, -615.94, 1, 1
1775205761.0728672, 71.19, -599.35, 1, 1
1775205761.113452, 70.92, -584.28, 1, 1
1775205761.1549382, 70.85, -574.42, 1, 1
1775205761.194314, 71.20, -591.54, 1, 1
1775205761.23684, 70.74, -577.63, 1, 1
1775205761.2779698, 69.41, -526.90, 1, 1
1775205761.319154, 68.68, -498.12, 1, 1
1775205761.3602061, 68.13, -475.50, 1, 1
1775205761.3995829, 67.73, -459.80, 1, 1
1775205761.442285, 67.32, -443.24, 1, 1
1775205761.4829922, 66.96, -429.19, 1, 1
1775205761.524499, 66.69, -418.35, 1, 1
1775205761.5650501, 66.52, -411.08, 1, 1
1775205761.60536, 66.44, -408.27, 1, 1
1775205761.64704, 66.32, -403.21, 1, 1
1775205761.688138, 66.28, -400.57, 1, 1
1775205761.7693021, 66.25, -399.26, 1, 1
1775205761.810106, 66.17, -396.40, 1, 1
1775205761.851445, 66.01, -390.52, 1, 1
1775205761.8924658, 66.00, -389.42, 1, 1
1775205761.933343, 66.03, -390.54, 1, 1
1775205761.974141, 66.05, -390.83, 1, 1
1775205762.015231, 66.13, -394.46, 1, 1
1775205762.056038, 66.16, -396.17, 1, 1
1775205762.0971599, 66.16, -396.34, 1, 1
1775205762.138222, 66.12, -394.47, 1, 1
1775205762.17778, 66.09, -392.58, 1, 1
1775205762.220305, 65.96, -388.26, 1, 1
1775205762.2612789, 65.80, -381.21, 1, 1
1775205762.302156, 65.77, -380.57, 1, 1
1775205762.343241, 65.70, -378.45, 1, 1
1775205762.3842611, 65.69, -378.56, 1, 1
1775205762.425239, 65.70, -378.85, 1, 1
1775205762.4662578, 65.61, -375.48, 1, 1
1775205762.507436, 65.60, -374.58, 1, 1
1775205762.5483809, 65.61, -374.27, 1, 1
1775205762.589202, 65.62, -374.41, 1, 1
1775205762.630481, 65.68, -376.13, 1, 1
1775205762.671328, 65.67, -375.30, 1, 1
1775205762.712281, 65.64, -375.04, 1, 1
1775205762.753332, 65.70, -378.64, 1, 1
1775205762.7946281, 65.76, -381.11, 1, 1
